DateTime,WSPD1/A048E,WSPD11/A048E,WSPD12/A048E,WDIR1/A048E,,,,,,,,
09/03/2018 0420,4.7,5.11,5.42,85,,,,,,,,
09/03/2018 0430,4.5,4.89,5.18,81,,,,,,,,
09/03/2018 0440,4.2,4.56,4.83,80,,,,,,,,
09/03/2018 0450,4.5,4.89,5.18,79,,,,,,,,
09/03/2018 0500,4.9,5.33,5.65,77,,,,,,,,
09/03/2018 0510,4.8,5.22,5.54,80,,,,,,,,
09/03/2018 0520,4.4,4.78,5.07,79,,,,,,,,
09/03/2018 0530,4.5,4.89,5.18,74,,,,,,,,
09/03/2018 0540,4.6,5,5.3,80,,,,,,,,
09/03/2018 0550,4.5,4.89,5.18,81,,,,,,,,
09/03/2018 0600,4.5,4.89,5.18,76,,,,,,,,
09/03/2018 0610,4.2,4.56,4.83,83,,,,,,,,
09/03/2018 0620,4.3,4.67,4.95,76,,,,,,,,
09/03/2018 0630,4.5,4.89,5.18,76,,,,,,,,
09/03/2018 0640,4.5,4.89,5.18,77,,,,,,,,
09/03/2018 0650,3.9,4.23,4.48,71,,,,,,,,
09/03/2018 0700,3.7,4.01,4.25,71,,,,,,,,
09/03/2018 0710,4,4.34,4.6,74,,,,,,,,
09/03/2018 0720,3.7,4.01,4.25,70,,,,,,,,
09/03/2018 0730,4.4,4.78,5.07,66,,,,,,,,
09/03/2018 0740,4.2,4.56,4.83,82,,,,,,,,
09/03/2018 0750,4,4.34,4.6,89,,,,,,,,
09/03/2018 0800,3.8,4.12,4.36,90,,,,,,,,
09/03/2018 0810,3.5,3.79,4.01,91,,,,,,,,
09/03/2018 0820,3.7,4.01,4.25,79,,,,,,,,
09/03/2018 0830,4.4,4.78,5.07,75,,,,,,,,
09/03/2018 0840,6.4,6.98,7.43,88,,,,,,,,
09/03/2018 0850,4.1,4.45,4.72,137,,,,,,,,
09/03/2018 0900,3.6,3.9,4.13,73,,,,,,,,
09/03/2018 0910,3.5,3.79,4.01,95,,,,,,,,
09/03/2018 0920,3.6,3.9,4.13,80,,,,,,,,
09/03/2018 0930,4.7,5.11,5.42,67,,,,,,,,
09/03/2018 0940,4.7,5.11,5.42,70,,,,,,,,
09/03/2018 0950,4.9,5.33,5.65,62,,,,,,,,
09/03/2018 1000,4.9,5.33,5.65,68,,,,,,,,
09/03/2018 1010,4.7,5.11,5.42,69,,,,,,,,
09/03/2018 1020,4.5,4.89,5.18,67,,,,,,,,
09/03/2018 1030,4.5,4.89,5.18,63,,,,,,,,
09/03/2018 1040,4.7,5.11,5.42,62,,,,,,,,
09/03/2018 1050,4.8,5.22,5.54,60,,,,,,,,
09/03/2018 1100,4.3,4.67,4.95,62,,,,,,,,
09/03/2018 1110,4.4,4.78,5.07,67,,,,,,,,
09/03/2018 1120,4.1,4.45,4.72,70,,,,,,,,
09/03/2018 1130,4.3,4.67,4.95,74,,,,,,,,
09/03/2018 1140,4.1,4.45,4.72,75,,,,,,,,
09/03/2018 1150,4.4,4.78,5.07,70,,,,,,,,
09/03/2018 1200,4.6,5,5.3,70,,,,,,,,
09/03/2018 1210,4.4,4.78,5.07,70,,,,,,,,
09/03/2018 1220,4.6,5,5.3,67,,,,,,,,
09/03/2018 1230,4.5,4.89,5.18,57,,,,,,,,
09/03/2018 1240,4.4,4.78,5.07,55,,,,,,,,
09/03/2018 1250,4.2,4.56,4.83,65,,,,,,,,
09/03/2018 1300,4.3,4.67,4.95,64,,,,,,,,
09/03/2018 1310,4.5,4.89,5.18,61,,,,,,,,
09/03/2018 1320,4.7,5.11,5.42,60,,,,,,,,
09/03/2018 1330,4.7,5.11,5.42,60,,,,,,,,
09/03/2018 1340,4.4,4.78,5.07,64,,,,,,,,
09/03/2018 1350,4.5,4.89,5.18,65,,,,,,,,
09/03/2018 1400,4.3,4.67,4.95,62,,,,,,,,
09/03/2018 1410,4.1,4.45,4.72,66,,,,,,,,
09/03/2018 1420,4.3,4.67,4.95,65,,,,,,,,
09/03/2018 1430,4.4,4.78,5.07,64,,,,,,,,
09/03/2018 1440,4,4.34,4.6,65,,,,,,,,
09/03/2018 1450,4.2,4.56,4.83,68,,,,,,,,
09/03/2018 1500,4.1,4.45,4.72,56,,,,,,,,
09/03/2018 1510,3.7,4.01,4.25,61,,,,,,,,
09/03/2018 1520,3.9,4.23,4.48,67,,,,,,,,
09/03/2018 1530,3.7,4.01,4.25,72,,,,,,,,
09/03/2018 1540,4.3,4.67,4.95,67,,,,,,,,
09/03/2018 1550,4.1,4.45,4.72,63,,,,,,,,
09/03/2018 1600,4.1,4.45,4.72,63,,,,,,,,
09/03/2018 1610,4,4.34,4.6,56,,,,,,,,
09/03/2018 1620,4.3,4.67,4.95,56,,,,,,,,
09/03/2018 1630,4.4,4.78,5.07,55,,,,,,,,
09/03/2018 1640,5.1,5.55,5.89,56,,,,,,,,
09/03/2018 1650,5.2,5.66,6.01,53,,,,,,,,
09/03/2018 1700,4.5,4.89,5.18,57,,,,,,,,
09/03/2018 1710,4.7,5.11,5.42,62,,,,,,,,
09/03/2018 1720,5.1,5.55,5.89,65,,,,,,,,
09/03/2018 1730,4.8,5.22,5.54,55,,,,,,,,
09/03/2018 1740,4.6,5,5.3,62,,,,,,,,
09/03/2018 1750,4.7,5.11,5.42,57,,,,,,,,
09/03/2018 1800,4.7,5.11,5.42,66,,,,,,,,
09/03/2018 1810,4.7,5.11,5.42,60,,,,,,,,
09/03/2018 1820,4.4,4.78,5.07,57,,,,,,,,
09/03/2018 1830,4.3,4.67,4.95,59,,,,,,,,
09/03/2018 1840,4.5,4.89,5.18,57,,,,,,,,
09/03/2018 1850,4.6,5,5.3,56,,,,,,,,
09/03/2018 1900,4.5,4.89,5.18,59,,,,,,,,
09/03/2018 1910,4.1,4.45,4.72,66,,,,,,,,
09/03/2018 1920,4.4,4.78,5.07,66,,,,,,,,
09/03/2018 1930,4.6,5,5.3,62,,,,,,,,
09/03/2018 1940,4.5,4.89,5.18,61,,,,,,,,
09/03/2018 1950,4.6,5,5.3,61,,,,,,,,
09/03/2018 2000,4.3,4.67,4.95,64,,,,,,,,
09/03/2018 2010,4.1,4.45,4.72,63,,,,,,,,
09/03/2018 2020,3.8,4.12,4.36,62,,,,,,,,
09/03/2018 2030,4.2,4.56,4.83,64,,,,,,,,
09/03/2018 2040,4,4.34,4.6,61,,,,,,,,
09/03/2018 2050,4.6,5,5.3,69,,,,,,,,
09/03/2018 2100,4.7,5.11,5.42,63,,,,,,,,
09/03/2018 2110,4.6,5,5.3,61,,,,,,,,
09/03/2018 2120,4.8,5.22,5.54,63,,,,,,,,
09/03/2018 2130,4.5,4.89,5.18,66,,,,,,,,
09/03/2018 2140,4.6,5,5.3,69,,,,,,,,
09/03/2018 2150,4.6,5,5.3,75,,,,,,,,
09/03/2018 2200,4.8,5.22,5.54,73,,,,,,,,
09/03/2018 2210,5.3,5.77,6.13,75,,,,,,,,
09/03/2018 2220,4.8,5.22,5.54,74,,,,,,,,
09/03/2018 2230,4.7,5.11,5.42,73,,,,,,,,
09/03/2018 2240,4.5,4.89,5.18,68,,,,,,,,
09/03/2018 2250,4.8,5.22,5.54,76,,,,,,,,
09/03/2018 2300,4.8,5.22,5.54,79,,,,,,,,
09/03/2018 2310,4.2,4.56,4.83,77,,,,,,,,
09/03/2018 2320,4.2,4.56,4.83,76,,,,,,,,
09/03/2018 2330,4.4,4.78,5.07,75,,,,,,,,
09/03/2018 2340,4.3,4.67,4.95,69,,,,,,,,
09/03/2018 2350,4.3,4.67,4.95,70,,,,,,,,
09/04/2018 0000,4.3,4.67,4.95,69,,,,,,,,
09/04/2018 0010,4.5,4.89,5.18,77,,,,,,,,
09/04/2018 0020,4.4,4.78,5.07,73,,,,,,,,
09/04/2018 0030,5,5.44,5.77,79,,,,,,,,
09/04/2018 0040,5,5.44,5.77,82,,,,,,,,
09/04/2018 0050,4.7,5.11,5.42,85,,,,,,,,
09/04/2018 0100,4.6,5,5.3,83,,,,,,,,
09/04/2018 0110,4.9,5.33,5.65,85,,,,,,,,
09/04/2018 0120,4.9,5.33,5.65,80,,,,,,,,
09/04/2018 0130,4.6,5,5.3,77,,,,,,,,
09/04/2018 0140,4.2,4.56,4.83,84,,,,,,,,
09/04/2018 0150,4.9,5.33,5.65,81,,,,,,,,
09/04/2018 0200,5,5.44,5.77,82,,,,,,,,
09/04/2018 0210,4.5,4.89,5.18,79,,,,,,,,
09/04/2018 0220,4.7,5.11,5.42,84,,,,,,,,
09/04/2018 0230,4.5,4.89,5.18,82,,,,,,,,
09/04/2018 0240,4.2,4.56,4.83,77,,,,,,,,
09/04/2018 0250,4.1,4.45,4.72,85,,,,,,,,
09/04/2018 0300,3.9,4.23,4.48,83,,,,,,,,
09/04/2018 0310,4,4.34,4.6,72,,,,,,,,
09/04/2018 0320,4.1,4.45,4.72,81,,,,,,,,
09/04/2018 0330,4.3,4.67,4.95,69,,,,,,,,
09/04/2018 0340,4.2,4.56,4.83,64,,,,,,,,
09/04/2018 0350,4.2,4.56,4.83,57,,,,,,,,
09/04/2018 0400,6.3,6.87,7.31,70,,,,,,,,
09/04/2018 0410,6.1,6.65,7.07,93,,,,,,,,
09/04/2018 0420,3.8,4.12,4.36,81,,,,,,,,
09/04/2018 0430,4,4.34,4.6,60,,,,,,,,
09/04/2018 0440,4.2,4.56,4.83,62,,,,,,,,
09/04/2018 0450,4.1,4.45,4.72,67,,,,,,,,
09/04/2018 0500,4.2,4.56,4.83,65,,,,,,,,
09/04/2018 0510,4.7,5.11,5.42,49,,,,,,,,
09/04/2018 0520,4.9,5.33,5.65,38,,,,,,,,
09/04/2018 0530,4.9,5.33,5.65,39,,,,,,,,
09/04/2018 0540,5.1,5.55,5.89,34,,,,,,,,
09/04/2018 0550,4.7,5.11,5.42,44,,,,,,,,
09/04/2018 0600,4.7,5.11,5.42,64,,,,,,,,
09/04/2018 0610,3.9,4.23,4.48,47,,,,,,,,
09/04/2018 0620,3.6,3.9,4.13,19,,,,,,,,
09/04/2018 0630,3.5,3.79,4.01,20,,,,,,,,
09/04/2018 0640,3.2,3.46,3.66,10,,,,,,,,
09/04/2018 0650,4.9,5.33,5.65,63,,,,,,,,
09/04/2018 0700,4.9,5.33,5.65,58,,,,,,,,
09/04/2018 0710,4.5,4.89,5.18,54,,,,,,,,
09/04/2018 0720,4.5,4.89,5.18,47,,,,,,,,
09/04/2018 0730,4.9,5.33,5.65,52,,,,,,,,
09/04/2018 0740,5,5.44,5.77,44,,,,,,,,
09/04/2018 0750,4.6,5,5.3,54,,,,,,,,
09/04/2018 0800,5,5.44,5.77,55,,,,,,,,
09/04/2018 0810,5.1,5.55,5.89,63,,,,,,,,
09/04/2018 0820,5.2,5.66,6.01,57,,,,,,,,
09/04/2018 0830,5.1,5.55,5.89,55,,,,,,,,
09/04/2018 0840,4.9,5.33,5.65,54,,,,,,,,
09/04/2018 0850,5.3,5.77,6.13,53,,,,,,,,
09/04/2018 0900,5.6,6.1,6.48,58,,,,,,,,
09/04/2018 0910,5.9,6.43,6.83,53,,,,,,,,
09/04/2018 0920,5.7,6.21,6.6,56,,,,,,,,
09/04/2018 0930,5.4,5.88,6.24,53,,,,,,,,
09/04/2018 0940,5.5,5.99,6.36,62,,,,,,,,
09/04/2018 0950,5.5,5.99,6.36,65,,,,,,,,
09/04/2018 1000,5.1,5.55,5.89,68,,,,,,,,
09/04/2018 1010,5.3,5.77,6.13,70,,,,,,,,
09/04/2018 1020,5.2,5.66,6.01,74,,,,,,,,
09/04/2018 1030,5.7,6.21,6.6,69,,,,,,,,
09/04/2018 1040,5.5,5.99,6.36,66,,,,,,,,
09/04/2018 1050,5.4,5.88,6.24,63,,,,,,,,
09/04/2018 1100,5.3,5.77,6.13,61,,,,,,,,
09/04/2018 1110,5.2,5.66,6.01,62,,,,,,,,
09/04/2018 1120,5.4,5.88,6.24,51,,,,,,,,
09/04/2018 1130,5.3,5.77,6.13,50,,,,,,,,
09/04/2018 1140,6.3,6.87,7.31,51,,,,,,,,
09/04/2018 1150,6.3,6.87,7.31,57,,,,,,,,
09/04/2018 1200,6.2,6.76,7.19,59,,,,,,,,
09/04/2018 1210,6.9,7.54,8.02,85,,,,,,,,
09/04/2018 1220,6.1,6.65,7.07,79,,,,,,,,
09/04/2018 1230,6,6.54,6.95,78,,,,,,,,
09/04/2018 1240,5.6,6.1,6.48,78,,,,,,,,
09/04/2018 1250,5.9,6.43,6.83,74,,,,,,,,
09/04/2018 1300,6.2,6.76,7.19,80,,,,,,,,
09/04/2018 1310,5.9,6.43,6.83,81,,,,,,,,
09/04/2018 1320,5.5,5.99,6.36,79,,,,,,,,
09/04/2018 1330,5.6,6.1,6.48,81,,,,,,,,
09/04/2018 1340,5.6,6.1,6.48,82,,,,,,,,
09/04/2018 1350,5.7,6.21,6.6,81,,,,,,,,
09/04/2018 1400,5.3,5.77,6.13,76,,,,,,,,
09/04/2018 1410,5.3,5.77,6.13,78,,,,,,,,
09/04/2018 1420,5.3,5.77,6.13,78,,,,,,,,
09/04/2018 1430,5.6,6.1,6.48,74,,,,,,,,
09/04/2018 1440,5.4,5.88,6.24,80,,,,,,,,
09/04/2018 1450,5.5,5.99,6.36,73,,,,,,,,
09/04/2018 1500,5,5.44,5.77,80,,,,,,,,
09/04/2018 1510,5.1,5.55,5.89,76,,,,,,,,
09/04/2018 1520,4.9,5.33,5.65,76,,,,,,,,
09/04/2018 1530,4.8,5.22,5.54,75,,,,,,,,
09/04/2018 1540,4.8,5.22,5.54,72,,,,,,,,
09/04/2018 1550,4.3,4.67,4.95,78,,,,,,,,
09/04/2018 1600,4.7,5.11,5.42,80,,,,,,,,
09/04/2018 1610,4.3,4.67,4.95,78,,,,,,,,
09/04/2018 1620,4.4,4.78,5.07,78,,,,,,,,
09/04/2018 1630,4.9,5.33,5.65,74,,,,,,,,
09/04/2018 1640,5.1,5.55,5.89,69,,,,,,,,
09/04/2018 1650,5.1,5.55,5.89,68,,,,,,,,
09/04/2018 1700,4.7,5.11,5.42,68,,,,,,,,
09/04/2018 1710,4.7,5.11,5.42,63,,,,,,,,
09/04/2018 1720,4.3,4.67,4.95,68,,,,,,,,
09/04/2018 1730,4.3,4.67,4.95,71,,,,,,,,
09/04/2018 1740,4.3,4.67,4.95,78,,,,,,,,
09/04/2018 1750,4.1,4.45,4.72,90,,,,,,,,
09/04/2018 1800,4,4.34,4.6,106,,,,,,,,
09/04/2018 1810,3.3,3.57,3.78,101,,,,,,,,
09/04/2018 1820,4.3,4.67,4.95,83,,,,,,,,
09/04/2018 1830,4.4,4.78,5.07,76,,,,,,,,
09/04/2018 1840,4,4.34,4.6,77,,,,,,,,
09/04/2018 1850,3.7,4.01,4.25,82,,,,,,,,
09/04/2018 1900,4,4.34,4.6,76,,,,,,,,
09/04/2018 1910,4.5,4.89,5.18,80,,,,,,,,
09/04/2018 1920,4.4,4.78,5.07,75,,,,,,,,
09/04/2018 1930,4.1,4.45,4.72,72,,,,,,,,
09/04/2018 1940,4.6,5,5.3,64,,,,,,,,
09/04/2018 1950,4.2,4.56,4.83,69,,,,,,,,
09/04/2018 2000,4.3,4.67,4.95,61,,,,,,,,
09/04/2018 2010,3.8,4.12,4.36,55,,,,,,,,
09/04/2018 2020,3.6,3.9,4.13,63,,,,,,,,
09/04/2018 2030,3.9,4.23,4.48,54,,,,,,,,
09/04/2018 2040,4.3,4.67,4.95,49,,,,,,,,
09/04/2018 2050,4.4,4.78,5.07,58,,,,,,,,
09/04/2018 2100,4.4,4.78,5.07,62,,,,,,,,
09/04/2018 2110,4.4,4.78,5.07,54,,,,,,,,
09/04/2018 2120,4.3,4.67,4.95,40,,,,,,,,
09/04/2018 2130,4.3,4.67,4.95,56,,,,,,,,
09/04/2018 2140,4.3,4.67,4.95,53,,,,,,,,
09/04/2018 2150,4,4.34,4.6,58,,,,,,,,
09/04/2018 2200,4.3,4.67,4.95,56,,,,,,,,
09/04/2018 2210,4.5,4.89,5.18,55,,,,,,,,
09/04/2018 2220,4.6,5,5.3,62,,,,,,,,
09/04/2018 2230,4.7,5.11,5.42,57,,,,,,,,
09/04/2018 2240,5,5.44,5.77,57,,,,,,,,
09/04/2018 2250,4.6,5,5.3,56,,,,,,,,
09/04/2018 2300,4.6,5,5.3,59,,,,,,,,
09/04/2018 2310,4.5,4.89,5.18,58,,,,,,,,
09/04/2018 2320,4.4,4.78,5.07,57,,,,,,,,
09/04/2018 2330,4.6,5,5.3,63,,,,,,,,
09/04/2018 2340,5.2,5.66,6.01,62,,,,,,,,
09/04/2018 2350,4.6,5,5.3,60,,,,,,,,
09/05/2018 0000,4.6,5,5.3,58,,,,,,,,
09/05/2018 0010,4.9,5.33,5.65,63,,,,,,,,
09/05/2018 0020,5,5.44,5.77,56,,,,,,,,
09/05/2018 0030,4.7,5.11,5.42,61,,,,,,,,
09/05/2018 0040,4.7,5.11,5.42,61,,,,,,,,
09/05/2018 0050,5.3,5.77,6.13,67,,,,,,,,
09/05/2018 0100,5,5.44,5.77,60,,,,,,,,
09/05/2018 0110,4.9,5.33,5.65,59,,,,,,,,
09/05/2018 0120,4.8,5.22,5.54,65,,,,,,,,
09/05/2018 0130,4.8,5.22,5.54,69,,,,,,,,
09/05/2018 0140,5.3,5.77,6.13,72,,,,,,,,
09/05/2018 0150,5.5,5.99,6.36,71,,,,,,,,
09/05/2018 0200,5.3,5.77,6.13,73,,,,,,,,
09/05/2018 0210,4.9,5.33,5.65,65,,,,,,,,
09/05/2018 0220,5.1,5.55,5.89,67,,,,,,,,
09/05/2018 0230,5,5.44,5.77,68,,,,,,,,
09/05/2018 0240,5,5.44,5.77,70,,,,,,,,
09/05/2018 0250,5.1,5.55,5.89,58,,,,,,,,
09/05/2018 0300,5,5.44,5.77,60,,,,,,,,
09/05/2018 0310,5,5.44,5.77,63,,,,,,,,
09/05/2018 0320,4.9,5.33,5.65,67,,,,,,,,
09/05/2018 0330,4.4,4.78,5.07,63,,,,,,,,
09/05/2018 0340,4.6,5,5.3,59,,,,,,,,
09/05/2018 0350,4.7,5.11,5.42,61,,,,,,,,
09/05/2018 0400,5.3,5.77,6.13,60,,,,,,,,
09/05/2018 0410,5.2,5.66,6.01,68,,,,,,,,
09/05/2018 0420,5.1,5.55,5.89,65,,,,,,,,
09/05/2018 0430,5.3,5.77,6.13,67,,,,,,,,
09/05/2018 0440,5.2,5.66,6.01,65,,,,,,,,
09/05/2018 0450,5.1,5.55,5.89,61,,,,,,,,
09/05/2018 0500,5.2,5.66,6.01,61,,,,,,,,
09/05/2018 0510,4.9,5.33,5.65,63,,,,,,,,
09/05/2018 0520,5.1,5.55,5.89,60,,,,,,,,
09/05/2018 0530,5.4,5.88,6.24,61,,,,,,,,
09/05/2018 0540,5.1,5.55,5.89,65,,,,,,,,
09/05/2018 0550,4.7,5.11,5.42,63,,,,,,,,
09/05/2018 0600,4.5,4.89,5.18,53,,,,,,,,
09/05/2018 0610,4.4,4.78,5.07,48,,,,,,,,
09/05/2018 0620,5.2,5.66,6.01,47,,,,,,,,
09/05/2018 0630,5.7,6.21,6.6,55,,,,,,,,
09/05/2018 0640,5.9,6.43,6.83,50,,,,,,,,
09/05/2018 0650,5.8,6.32,6.72,58,,,,,,,,
09/05/2018 0700,5.6,6.1,6.48,60,,,,,,,,
09/05/2018 0710,5.5,5.99,6.36,57,,,,,,,,
09/05/2018 0720,5.7,6.21,6.6,70,,,,,,,,
09/05/2018 0730,5.1,5.55,5.89,89,,,,,,,,
09/05/2018 0740,5.5,5.99,6.36,74,,,,,,,,
09/05/2018 0750,5.9,6.43,6.83,60,,,,,,,,
09/05/2018 0800,5.8,6.32,6.72,57,,,,,,,,
09/05/2018 0810,5.4,5.88,6.24,65,,,,,,,,
09/05/2018 0820,5.2,5.66,6.01,60,,,,,,,,
09/05/2018 0830,4.9,5.33,5.65,66,,,,,,,,
09/05/2018 0840,5.4,5.88,6.24,74,,,,,,,,
09/05/2018 0850,5.6,6.1,6.48,71,,,,,,,,
09/05/2018 0900,6.1,6.65,7.07,74,,,,,,,,
09/05/2018 0910,6.1,6.65,7.07,72,,,,,,,,
09/05/2018 0920,6,6.54,6.95,73,,,,,,,,
09/05/2018 0930,5.8,6.32,6.72,79,,,,,,,,
09/05/2018 0940,5.8,6.32,6.72,76,,,,,,,,
09/05/2018 0950,5.8,6.32,6.72,80,,,,,,,,
09/05/2018 1000,5.9,6.43,6.83,80,,,,,,,,
09/05/2018 1010,6.2,6.76,7.19,79,,,,,,,,
09/05/2018 1020,5.9,6.43,6.83,83,,,,,,,,
09/05/2018 1030,5.1,5.55,5.89,74,,,,,,,,
09/05/2018 1040,5.6,6.1,6.48,77,,,,,,,,
09/05/2018 1050,5.3,5.77,6.13,75,,,,,,,,
09/05/2018 1100,5.4,5.88,6.24,71,,,,,,,,
09/05/2018 1110,5.6,6.1,6.48,75,,,,,,,,
09/05/2018 1120,5.6,6.1,6.48,75,,,,,,,,
09/05/2018 1130,4.8,5.22,5.54,79,,,,,,,,
09/05/2018 1140,6.7,7.32,7.78,75,,,,,,,,
09/05/2018 1150,5.4,5.88,6.24,63,,,,,,,,
09/05/2018 1200,5.7,6.21,6.6,79,,,,,,,,
09/05/2018 1210,6,6.54,6.95,83,,,,,,,,
09/05/2018 1220,6.1,6.65,7.07,75,,,,,,,,
09/05/2018 1230,6.1,6.65,7.07,83,,,,,,,,
09/05/2018 1240,5.9,6.43,6.83,87,,,,,,,,
09/05/2018 1250,6.2,6.76,7.19,82,,,,,,,,
09/05/2018 1300,5.9,6.43,6.83,82,,,,,,,,
09/05/2018 1310,6,6.54,6.95,85,,,,,,,,
09/05/2018 1320,5.7,6.21,6.6,92,,,,,,,,
09/05/2018 1330,5.3,5.77,6.13,88,,,,,,,,
09/05/2018 1340,5.3,5.77,6.13,86,,,,,,,,
09/05/2018 1350,5.7,6.21,6.6,82,,,,,,,,
09/05/2018 1400,5.7,6.21,6.6,88,,,,,,,,
09/05/2018 1410,5.8,6.32,6.72,86,,,,,,,,
09/05/2018 1420,5.6,6.1,6.48,75,,,,,,,,
09/05/2018 1430,5.4,5.88,6.24,84,,,,,,,,
09/05/2018 1440,5.8,6.32,6.72,82,,,,,,,,
09/05/2018 1450,5.5,5.99,6.36,78,,,,,,,,
09/05/2018 1500,5.5,5.99,6.36,80,,,,,,,,
09/05/2018 1510,5.9,6.43,6.83,82,,,,,,,,
09/05/2018 1520,5.7,6.21,6.6,78,,,,,,,,
09/05/2018 1530,5.5,5.99,6.36,75,,,,,,,,
09/05/2018 1540,5.3,5.77,6.13,80,,,,,,,,
09/05/2018 1550,5.3,5.77,6.13,85,,,,,,,,
09/05/2018 1600,5.1,5.55,5.89,84,,,,,,,,
09/05/2018 1610,5.2,5.66,6.01,82,,,,,,,,
09/05/2018 1620,5.4,5.88,6.24,78,,,,,,,,
09/05/2018 1630,5.1,5.55,5.89,75,,,,,,,,
09/05/2018 1640,5.2,5.66,6.01,74,,,,,,,,
09/05/2018 1650,5.1,5.55,5.89,78,,,,,,,,
09/05/2018 1700,5.3,5.77,6.13,79,,,,,,,,
09/05/2018 1710,5.2,5.66,6.01,82,,,,,,,,
09/05/2018 1720,5.2,5.66,6.01,80,,,,,,,,
09/05/2018 1730,5.5,5.99,6.36,77,,,,,,,,
09/05/2018 1740,5.4,5.88,6.24,76,,,,,,,,
09/05/2018 1750,5.1,5.55,5.89,74,,,,,,,,
09/05/2018 1800,5.3,5.77,6.13,77,,,,,,,,
09/05/2018 1810,5,5.44,5.77,82,,,,,,,,
09/05/2018 1820,4.9,5.33,5.65,78,,,,,,,,
09/05/2018 1830,5.2,5.66,6.01,80,,,,,,,,
09/05/2018 1840,5.1,5.55,5.89,97,,,,,,,,
09/05/2018 1850,5.2,5.66,6.01,94,,,,,,,,
09/05/2018 1900,5.2,5.66,6.01,82,,,,,,,,
09/05/2018 1910,5.1,5.55,5.89,70,,,,,,,,
09/05/2018 1920,5,5.44,5.77,68,,,,,,,,
09/05/2018 1930,4.4,4.78,5.07,70,,,,,,,,
09/05/2018 1940,4.3,4.67,4.95,68,,,,,,,,
09/05/2018 1950,4.2,4.56,4.83,71,,,,,,,,
09/05/2018 2000,4.2,4.56,4.83,74,,,,,,,,
09/05/2018 2010,3.9,4.23,4.48,73,,,,,,,,
09/05/2018 2020,4.3,4.67,4.95,77,,,,,,,,
09/05/2018 2030,4.7,5.11,5.42,68,,,,,,,,
09/05/2018 2040,4.3,4.67,4.95,67,,,,,,,,
09/05/2018 2050,4.4,4.78,5.07,69,,,,,,,,
09/05/2018 2100,5.2,5.66,6.01,66,,,,,,,,
09/05/2018 2110,5.2,5.66,6.01,66,,,,,,,,
09/05/2018 2120,4.8,5.22,5.54,65,,,,,,,,
09/05/2018 2130,4.8,5.22,5.54,69,,,,,,,,
09/05/2018 2140,4.7,5.11,5.42,70,,,,,,,,
09/05/2018 2150,4.3,4.67,4.95,64,,,,,,,,
09/05/2018 2200,4.1,4.45,4.72,62,,,,,,,,
09/05/2018 2210,3.4,3.68,3.9,66,,,,,,,,
09/05/2018 2220,4.6,5,5.3,66,,,,,,,,
09/05/2018 2230,5.2,5.66,6.01,67,,,,,,,,
09/05/2018 2240,5.4,5.88,6.24,67,,,,,,,,
09/05/2018 2250,5.5,5.99,6.36,66,,,,,,,,
09/05/2018 2300,5.2,5.66,6.01,72,,,,,,,,
09/05/2018 2310,5,5.44,5.77,71,,,,,,,,
09/05/2018 2320,5.4,5.88,6.24,69,,,,,,,,
09/05/2018 2330,5.4,5.88,6.24,72,,,,,,,,
09/05/2018 2340,5.3,5.77,6.13,78,,,,,,,,
09/05/2018 2350,5.4,5.88,6.24,80,,,,,,,,
09/06/2018 0000,5.6,6.1,6.48,70,,,,,,,,
09/06/2018 0010,5.2,5.66,6.01,67,,,,,,,,
09/06/2018 0020,5.2,5.66,6.01,73,,,,,,,,
09/06/2018 0030,5.1,5.55,5.89,87,,,,,,,,
09/06/2018 0040,5.4,5.88,6.24,89,,,,,,,,
09/06/2018 0050,5.5,5.99,6.36,83,,,,,,,,
09/06/2018 0100,6.6,7.21,7.66,92,,,,,,,,
09/06/2018 0110,6,6.54,6.95,94,,,,,,,,
09/06/2018 0120,5.2,5.66,6.01,97,,,,,,,,
09/06/2018 0130,4.9,5.33,5.65,90,,,,,,,,
09/06/2018 0140,5.6,6.1,6.48,88,,,,,,,,
09/06/2018 0150,5.4,5.88,6.24,92,,,,,,,,
09/06/2018 0200,5.6,6.1,6.48,89,,,,,,,,
09/06/2018 0210,5.4,5.88,6.24,87,,,,,,,,
09/06/2018 0220,5.9,6.43,6.83,93,,,,,,,,
09/06/2018 0230,5.7,6.21,6.6,93,,,,,,,,
09/06/2018 0240,5.2,5.66,6.01,90,,,,,,,,
09/06/2018 0250,5.2,5.66,6.01,87,,,,,,,,
09/06/2018 0300,5.5,5.99,6.36,89,,,,,,,,
09/06/2018 0310,5.4,5.88,6.24,89,,,,,,,,
09/06/2018 0320,4.7,5.11,5.42,91,,,,,,,,
09/06/2018 0330,5.2,5.66,6.01,98,,,,,,,,
09/06/2018 0340,5.2,5.66,6.01,105,,,,,,,,
09/06/2018 0350,5.4,5.88,6.24,116,,,,,,,,
09/06/2018 0400,4,4.34,4.6,106,,,,,,,,
09/06/2018 0410,4.3,4.67,4.95,101,,,,,,,,
09/06/2018 0420,5.6,6.1,6.48,96,,,,,,,,
09/06/2018 0430,5.3,5.77,6.13,91,,,,,,,,
09/06/2018 0440,5.2,5.66,6.01,92,,,,,,,,
09/06/2018 0450,5.4,5.88,6.24,96,,,,,,,,
09/06/2018 0500,5.6,6.1,6.48,105,,,,,,,,
09/06/2018 0510,4.9,5.33,5.65,106,,,,,,,,
09/06/2018 0520,5.5,5.99,6.36,99,,,,,,,,
